"1 Legislatura","Alberigo Lenza"
"1 Legislatura","Giovanni Leone"
"1 Legislatura","Giuseppe Leoni"
"1 Legislatura","Giuseppe Liguori"
"1 Legislatura","Oreste Lizzadri"
"1 Legislatura","Pia Lombardi Colini"
"1 Legislatura","Antonio Luigi Lombardini"
"1 Legislatura","Ruggero Lombardi"
"1 Legislatura","Giuseppe Latorre"
"1 Legislatura","Pietro Lecciso"
"1 Legislatura","Tommaso Leone-Marchesano"
"1 Legislatura","Tommaso Leonetti"
"1 Legislatura","Raffaele Lettieri"
"1 Legislatura","Pietro Lizier"
"1 Legislatura","Filippo Lo Giudice"
"1 Legislatura","Carlo Lombardi"
"1 Legislatura","Riccardo Lombardi"
"1 Legislatura","Ivan Matteo Lombardo"
"1 Legislatura","Pietro Lombari"
"1 Legislatura","Luigi Longo"
"1 Legislatura","Ubaldo Lopardi"
"1 Legislatura","Roberto Lucifredi"
"1 Legislatura","Lucio Mario Luzzatto"
"1 Legislatura","Valdo Magnani"
"1 Legislatura","Piero Malvestiti"
"1 Legislatura","Aristodemo Maniera"
"1 Legislatura","Paolo Manuel Gismondi"
"1 Legislatura","Andrea Marabini"
"1 Legislatura","Mario Longhena"
"1 Legislatura","Tarcisio Longoni"
"1 Legislatura","Stellio Lozza"
"1 Legislatura","Giuseppe Lupis"
"1 Legislatura","Clemente Maglietta"
"1 Legislatura","Alcide Malagugini"
"1 Legislatura","Giacomo Mancini"
"1 Legislatura","Salvatore Mannironi"
"1 Legislatura","Raimondo Manzini"
"1 Legislatura","Achille Marazza"
"1 Legislatura","Giulio Marazzina"
"1 Legislatura","Concetto Marchesi"
"1 Legislatura","Francesco Marenghi"
"1 Legislatura","Mario Martinelli"
"1 Legislatura","Edoardo Martino"
"1 Legislatura","Guido Martuscelli"
"1 Legislatura","Domenico Marzi"
"1 Legislatura","Giorgio Mastino Del Rio"
"1 Legislatura","Bernardo Mattarella"
"1 Legislatura","Carlo Matteotti"
"1 Legislatura","Nella Marcellino Colombi"
"1 Legislatura","Pasquale Marconi"
"1 Legislatura","Michele Marotta"
"1 Legislatura","Gina Martini Fanoli"
"1 Legislatura","Gaetano Martino"
"1 Legislatura","Achille Marzarotto"
"1 Legislatura","Umberto Massola"
"1 Legislatura","Gesumino Mastino"
"1 Legislatura","Enrico Mattei"
"1 Legislatura","Matteo Matteotti"
"1 Legislatura","Lionello Matteucci"
"1 Legislatura","Crescenzo Mazza"
"1 Legislatura","Luigi Meda"
"1 Legislatura","Giovanni Battista Melis"
"1 Legislatura","Natale Menotti"
"1 Legislatura","Silvio Messinetti"
"1 Legislatura","Filippo Micheli"
"1 Legislatura","Roberto Mieville"
"1 Legislatura","Angiola Minella Molinari"
"1 Legislatura","Antonio Molinaroli"
"1 Legislatura","Antonio Maxia"
"1 Legislatura","Guido Mazzali"
"1 Legislatura","Enrico Medi"
"1 Legislatura","Mario Melloni"
"1 Legislatura","Raffaele Merloni"
"1 Legislatura","Gennaro Miceli"
"1 Legislatura","Arturo Michelini"
"1 Legislatura","Giovanni Battista Migliori"
"1 Legislatura","Elsa Mole'"
"1 Legislatura","Ottorino Momoli"
"1 Legislatura","Ugo Guido Mondolfo"
"1 Legislatura","Silvano Montanari"
"1 Legislatura","Vito Monterisi"
"1 Legislatura","Lodovico Montini"
"1 Legislatura","Luigi Morelli"
"1 Legislatura","Francesco Moro"
"1 Legislatura","Alberico Motolese"
"1 Legislatura","Francesco Murgia"
"1 Legislatura","Virgilio Nasi"
"1 Legislatura","Lorenzo Natali"
"1 Legislatura","Mario Montagnana"
"1 Legislatura","Giulio Montelatici"
"1 Legislatura","Reginaldo Monticelli"
"1 Legislatura","Francesco Moranino"
"1 Legislatura","Aldo Moro"
"1 Legislatura","Gerolamo Lino Moro"
"1 Legislatura","Filippo Murdaca"
"1 Legislatura","Guido Mussini"
"1 Legislatura","Ada Natali"
"1 Legislatura","Aldo Natoli"
